鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新莊區,房地(土地+建物)+車位,新北市新莊區新豐段1地號等1筆A1棟6樓,17.34,商,Unnamed: 5,Unnamed: 6,1060719,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,Unnamed: 14,151.97,0,0.1,0.2,無,無.1,13560000,89228,坡道平面,26.26,0.3,Unnamed: 26,RPVSMLPKJIMFFBF98CB,SUPER2,Unnamed: 29,來源資料夾
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ａ６棟１２樓,1858.71,住,,,1020514.0,土地4建物1車位1,十二層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,2.0,2.0,2.0,有,無,9850000.0,78751.0,坡道平面,36.29,1100000.0,,RPQUMLMJKHNFFEF68CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ａ６棟１３樓,1858.71,住,,,1020509.0,土地4建物1車位1,十三層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,2.0,2.0,2.0,有,無,10100000.0,80101.0,坡道平面,36.29,1200000.0,,RPRUMLMJKHNFFEF78CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ａ６棟１４樓,1858.71,住,,,1020504.0,土地4建物1車位1,十四層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,2.0,2.0,2.0,有,無,10200000.0,81901.0,坡道平面,36.29,1100000.0,,RPSUMLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ａ６棟１５樓,1858.71,住,,,1020514.0,土地4建物1車位1,十五層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,2.0,2.0,2.0,有,無,10650000.0,83251.0,坡道平面,36.29,1400000.0,,RPTUMLMJKHNFFEF98CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ａ６棟１６樓,1858.71,住,,,1020509.0,土地4建物1車位1,十六層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,2.0,2.0,2.0,有,無,10700000.0,83701.0,坡道平面,36.29,1400000.0,,RPUUMLMJKHNFFEF09CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ａ６棟１７樓,1858.71,住,,,1020518.0,土地4建物1車位1,十七層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,3.0,2.0,2.0,有,無,10900000.0,85501.0,坡道平面,36.29,1400000.0,,RPVUMLMJKHNFFEF56CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟２樓,1712.52,住,,,1020519.0,土地4建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.79,2.0,2.0,1.0,有,無,9900000.0,79070.0,坡道平面,36.29,1400000.0,,RPWUMLMJKHNFFEF66CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟３樓,1712.52,住,,,1020505.0,土地4建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.74,2.0,2.0,1.0,有,無,10050000.0,81259.0,坡道平面,36.29,1400000.0,,RPXUMLMJKHNFFEF76CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟４樓,1712.52,住,,,1020524.0,土地4建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,10000000.0,80645.0,坡道平面,36.29,1400000.0,,RPOVMLMJKHNFFEF58CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟５樓,1712.52,住,,,1020421.0,土地4建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.36,2.0,2.0,1.0,有,無,9980000.0,79236.0,坡道平面,36.29,1100000.0,,RPPVMLMJKHNFFEF68CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟６樓,1712.52,住,,,1020330.0,土地4建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,9760000.0,80270.0,坡道平面,36.29,1200000.0,,RPQVMLMJKHNFFEF78CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟７樓,1712.52,住,,,1020416.0,土地4建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.17,2.0,2.0,1.0,有,無,9660000.0,83204.0,坡道平面,36.29,1100000.0,,RPRVMLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟８樓,1702.07,住,,,1020411.0,土地4建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.75,2.0,2.0,2.0,有,無,10150000.0,82519.0,坡道平面,36.29,1200000.0,,RPUVMLMJKHNFFEF56CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟９樓,1712.52,住,,,1020329.0,土地4建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,9900000.0,81583.0,坡道平面,36.29,1200000.0,,RPVVMLMJKHNFFEF66CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟１０樓,1712.52,住,,,1020504.0,土地4建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.25,2.0,2.0,1.0,有,無,10280000.0,84604.0,坡道平面,36.29,1400000.0,,RPQWMLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟１１樓,1712.52,住,,,1020427.0,土地4建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,1.0,1.0,有,無,10110000.0,84490.0,坡道平面,36.29,1100000.0,,RPSWMLMJKHNFFEF09CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ１棟１２樓,1712.52,住,,,1020509.0,土地4建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,10580000.0,86084.0,坡道平面,36.29,1400000.0,,RPUWMLMJKHNFFEF66CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ１棟１３樓,1712.52,住,,,1020504.0,土地4建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,10680000.0,87022.0,坡道平面,36.29,1400000.0,,RPVWMLMJKHNFFEF76CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ１棟１４樓,1712.52,住,,,1020511.0,土地4建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,10650000.0,86740.0,坡道平面,36.29,1400000.0,,RPWWMLMJKHNFFEF86CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ３棟３樓,1712.52,住,,,1020417.0,土地4建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.17,2.0,2.0,1.0,有,無,9150000.0,75318.0,坡道平面,36.29,1100000.0,,RPPONLMJKHNFFEF08CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路                                  Ｂ３棟４樓,1712.52,住,,,1020324.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,8520000.0,69580.0,坡道平面,36.29,1100000.0,,RPQONLMJKHNFFEF18CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟５樓,1712.52,住,,,1020325.0,土地4建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,8760000.0,70893.0,坡道平面,36.29,1200000.0,,RPSONLMJKHNFFEF38CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟６樓,1712.52,住,,,1020410.0,土地4建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,2.0,有,無,9300000.0,76894.0,坡道平面,36.29,1100000.0,,RPTONLMJKHNFFEF48CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟７樓,1712.52,住,,,1020324.0,土地4建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,8790000.0,72112.0,坡道平面,36.29,1100000.0,,RPUONLMJKHNFFEF58CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟８樓,1712.52,住,,,1020420.0,土地4建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.82,2.0,2.0,1.0,有,無,9400000.0,75555.0,坡道平面,36.29,1200000.0,,RPVONLMJKHNFFEF68CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟９樓,1712.52,住,,,1020401.0,土地4建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,2.0,2.0,1.0,有,無,8930000.0,73425.0,坡道平面,36.29,1100000.0,,RPWONLMJKHNFFEF78CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟１０樓,1712.52,住,,,1020410.0,土地4建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.25,2.0,2.0,1.0,有,無,9440000.0,79459.0,坡道平面,36.29,1100000.0,,RPXONLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟１１樓,1712.52,住,,,1020413.0,土地4建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.36,2.0,2.0,2.0,有,無,9900000.0,77630.0,坡道平面,36.29,1200000.0,,RPOPNLMJKHNFFEF08CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟１２樓,1712.52,住,,,1020327.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.09,2.0,2.0,1.0,有,無,9130000.0,74490.0,坡道平面,36.29,1100000.0,,RPPPNLMJKHNFFEF18CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ３棟１３樓,1712.52,住,,,1020414.0,土地4建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.17,2.0,2.0,1.0,有,無,9600000.0,81649.0,坡道平面,36.29,1200000.0,,RPQPNLMJKHNFFEF28CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ３棟１４樓,1712.52,住,,,1020511.0,土地4建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.93,3.0,2.0,1.0,有,無,9900000.0,79707.0,坡道平面,36.29,1400000.0,,RPRPNLMJKHNFFEF38CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟３樓,1712.52,住,,,1020325.0,土地4建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.7,2.0,2.0,1.0,有,無,8400000.0,68603.0,坡道平面,36.29,1100000.0,,RPSPNLMJKHNFFEF48CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟４樓,1712.52,住,,,1020325.0,土地4建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,8360000.0,68099.0,坡道平面,36.29,1100000.0,,RPTPNLMJKHNFFEF58CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ５棟５樓,1712.52,住,,,1020428.0,土地4建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,3.0,2.0,1.0,有,無,9000000.0,74102.0,坡道平面,36.29,1100000.0,,RPUPNLMJKHNFFEF68CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟６樓,1712.52,住,,,1020504.0,土地4建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,9050000.0,74571.0,坡道平面,36.29,1100000.0,,RPVPNLMJKHNFFEF78CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟７樓,1712.52,住,,,1020424.0,土地4建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,1.0,1.0,有,無,9460000.0,75603.0,坡道平面,36.29,1400000.0,,RPWPNLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ５棟８樓,1712.52,住,,,1020501.0,土地4建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,3.0,2.0,2.0,有,無,9170000.0,74758.0,坡道平面,36.29,1200000.0,,RPOQNLMJKHNFFEF18CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟９樓,1712.52,住,,,1020401.0,土地4建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,8720000.0,71475.0,坡道平面,36.29,1100000.0,,RPQQNLMJKHNFFEF38CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ５棟１０樓,1712.52,住,,,1020428.0,土地4建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,3.0,2.0,1.0,有,無,9390000.0,77760.0,坡道平面,36.29,1100000.0,,RPSQNLMJKHNFFEF58CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟１１樓,1712.52,住,,,1020421.0,土地4建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.73,2.0,2.0,1.0,有,無,9680000.0,76992.0,坡道平面,36.29,1100000.0,,RPTQNLMJKHNFFEF68CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ５棟１２樓,1712.52,住,,,1020513.0,土地4建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,3.0,2.0,1.0,有,無,9580000.0,78604.0,坡道平面,36.29,1200000.0,,RPUQNLMJKHNFFEF78CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟１３樓,1712.52,住,,,1020503.0,土地4建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.13,2.0,2.0,1.0,有,無,9230000.0,79055.0,坡道平面,36.29,1100000.0,,RPVQNLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ５棟１４樓,1712.52,住,,,1020523.0,土地4建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,10000000.0,80668.0,坡道平面,36.29,1400000.0,,RPXQNLMJKHNFFEF09CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟２樓,1712.52,住,,,1020429.0,土地4建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.66,2.0,1.0,1.0,有,無,8900000.0,71715.0,坡道平面,36.29,1200000.0,,RPRRNLMJKHNFFEF58CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟３樓,1712.52,住,,,1020325.0,土地4建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.6,2.0,2.0,1.0,有,無,8300000.0,67726.0,坡道平面,36.29,1100000.0,,RPSRNLMJKHNFFEF68CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟４樓,1712.52,住,,,1020407.0,土地4建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,2.0,有,無,8850000.0,72695.0,坡道平面,36.29,1100000.0,,RPTRNLMJKHNFFEF78CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟５樓,1712.52,住,,,1020407.0,土地4建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.73,2.0,2.0,2.0,有,無,9200000.0,71788.0,坡道平面,36.29,1200000.0,,RPURNLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟６樓,1712.52,住,,,1020401.0,土地4建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,2.0,有,無,8430000.0,68755.0,坡道平面,36.29,1100000.0,,RPWRNLMJKHNFFEF09CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路  二段    Ｂ６棟７樓,1712.52,住,,,1020411.0,土地4建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.13,3.0,2.0,1.0,有,無,8920000.0,76040.0,坡道平面,36.29,1100000.0,,RPXRNLMJKHNFFEF56CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟８樓,1712.52,住,,,1020511.0,土地4建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,9630000.0,77197.0,坡道平面,36.29,1400000.0,,RPOSNLMJKHNFFEF38CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟９樓,1712.52,住,,,1020501.0,土地4建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,9250000.0,76447.0,坡道平面,36.29,1100000.0,,RPPSNLMJKHNFFEF48CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟１０樓,1712.52,住,,,1020401.0,土地4建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,8700000.0,71288.0,坡道平面,36.29,1100000.0,,RPQSNLMJKHNFFEF58CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路      Ｂ６棟１２樓,1712.52,住,,,1020401.0,土地4建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,2.0,2.0,1.0,有,無,8830000.0,72507.0,坡道平面,36.29,1100000.0,,RPTSNLMJKHNFFEF88CB,宏盛新世界一期,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林口區,房地(土地+建物)+車位,新北市林口區文化三路一段399號十四樓A/14,61.26,住,,,1030301.0,土地1建物1車位3,十四層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,345.21,4.0,2.0,3.0,有,無,42000000.0,139235.0,坡道平面,80.19,5100000.0,,RPUOMLMJKHNFFBF28DB,天圓地方,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林口區,房地(土地+建物)+車位,新北市林口區文化三路一段399號十三樓A/13,37.22,住,,,1050218.0,土地1建物1車位3,十三層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,345.21,4.0,2.0,3.0,有,無,42000000.0,135839.0,坡道平面,80.19,6000000.0,,RPVOMLMJKHNFFBF38DB,天圓地方,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林口區,房地(土地+建物)+車位,新北市林口區文化三路一段399號十五樓A/15,36.91,住,,,1030429.0,土地1建物1車位2,十五層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,318.27,4.0,2.0,3.0,有,無,39980000.0,137759.0,坡道平面,53.46,3500000.0,,RPWOMLMJKHNFFBF48DB,天圓地方,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林口區,房地(土地+建物)+車位,新北市林口區文化三路一段399號十六樓A/16,37.06,住,,,1021227.0,土地1建物1車位3,十六層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,345.0,4.0,2.0,3.0,有,無,42980000.0,144179.0,坡道平面,80.19,4800000.0,,RPOPMLMJKHNFFBF77DB,天圓地方,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林口區,房地(土地+建物)+車位,新北市林口區文化三路一段401號六樓B/6,30.32,住,,,1030224.0,土地1建物1車位2,六層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.63,3.0,2.0,2.0,有,無,31650000.0,132535.0,坡道平面,53.46,3000000.0,,RPPPMLMJKHNFFBF87DB,天圓地方,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林口區,房地(土地+建物)+車位,新北市林口區文化三路一段401號七樓B/7,30.32,住,,,1030111.0,土地1建物1車位2,七層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.63,3.0,2.0,2.0,有,無,32180000.0,135912.0,坡道平面,53.46,2800000.0,,RPRPMLMJKHNFFBF08DB,天圓地方,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林口區,房地(土地+建物)+車位,新北市林口區文化三路一段401號八樓B/8,30.32,住,,,1021229.0,土地1建物1車位2,八層,21.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,261.32,3.0,2.0,2.0,有,無,32120000.0,134703.0,坡道平面,45.14,3000000.0,,RPSPMLMJKHNFFBF18DB,天圓地方,,106_05
