鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷76弄,26.13,住,Unnamed: 5,Unnamed: 6,1040224,土地4建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,Unnamed: 14,182.23,3,1,2,有,無,37090000,229487,坡道平面,32.81,2800000,Unnamed: 26,RPOOMLOLJIMFFDA57CB,東騰藍,Unnamed: 29,來源資料夾
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-11F,17.43,其他,,,1030219.0,土地1建物1車位2,十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.28,0.0,0.0,0.0,無,無,64450000.0,283739.0,坡道平面,58.58,4950000.0,,RPUWMLKMJHNFFCA58CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-14F,17.01,其他,,,1030505.0,土地1建物1車位1,十四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.99,0.0,0.0,0.0,無,無,63060000.0,290224.0,坡道平面,29.29,2200000.0,,RPVWMLKMJHNFFCA68CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-15F,16.97,其他,,,1030406.0,土地1建物1車位1,十五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.62,0.0,0.0,0.0,無,無,64270000.0,296279.0,坡道平面,29.29,2250000.0,,RPWWMLKMJHNFFCA78CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-16F,17.38,其他,,,1021130.0,土地1建物1車位2,十六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,68480000.0,300387.0,坡道平面,58.58,5600000.0,,RPXWMLKMJHNFFCA88CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-18F,17.38,其他,,,1021127.0,土地1建物1車位2,十八層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,69950000.0,306454.0,坡道平面,58.58,5800000.0,,RPONNLKMJHNFFCA17CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-19F,17.38,其他,,,1021127.0,土地1建物1車位2,十九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,70580000.0,309464.0,坡道平面,58.58,5800000.0,,RPPNNLKMJHNFFCA27CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-23F,16.97,其他,,,1021225.0,土地1建物1車位1,二十三層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.4,0.0,0.0,0.0,無,無,69900000.0,321601.0,坡道平面,29.29,2650000.0,,RPQNNLKMJHNFFCA37CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-26F,17.38,其他,,,1021210.0,土地1建物1車位2,二十六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.99,0.0,0.0,0.0,無,無,74740000.0,330643.0,坡道平面,58.58,5500000.0,,RPRNNLKMJHNFFCA47CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-29F,31.0,其他,,,1030718.0,土地1建物1車位3,二十九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,464.32,0.0,0.0,0.0,無,無,139760000.0,348147.0,坡道平面,87.87,8700000.0,,RPSNNLKMJHNFFCA57CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B2-5F,17.01,其他,,,1030526.0,土地1建物1車位1,五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,239.19,0.0,0.0,0.0,無,無,57000000.0,260124.0,坡道平面,29.29,2400000.0,,RPTNNLKMJHNFFCA67CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B3-21F,17.38,其他,,,1021209.0,土地1建物1車位2,二十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.69,0.0,0.0,0.0,無,無,71400000.0,316149.0,坡道平面,58.58,5290000.0,,RPUNNLKMJHNFFCA77CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B1-29F,30.21,其他,,,1030509.0,土地1建物1車位3,二十九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,454.25,0.0,0.0,0.0,無,無,137150000.0,350729.0,坡道平面,87.87,8650000.0,,RPVNNLKMJHNFFCA87CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段178號B2-6F,17.43,其他,,,1021220.0,土地1建物1車位2,六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.49,0.0,0.0,0.0,無,無,59380000.0,259540.0,坡道平面,58.58,4900000.0,,RPWNNLKMJHNFFCA97CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-10F,17.01,其他,,,1030625.0,土地1建物1車位1,十層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.99,0.0,0.0,0.0,無,無,60280000.0,275107.0,坡道平面,29.29,2590000.0,,RPXNNLKMJHNFFCA08CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-09F,17.43,其他,,,1021206.0,土地1建物1車位2,九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.28,0.0,0.0,0.0,無,無,61730000.0,268622.0,坡道平面,58.58,5400000.0,,RPOONLKMJHNFFCA27CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-08F,17.26,其他,,,1030317.0,土地1建物1車位1,八層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,242.14,0.0,0.0,0.0,無,無,60000000.0,268734.0,坡道平面,29.29,2800000.0,,RPPONLKMJHNFFCA37CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-07F,17.01,其他,,,1030704.0,土地1建物1車位1,七層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,239.2,0.0,0.0,0.0,無,無,57380000.0,261445.0,坡道平面,29.29,2500000.0,,RPQONLKMJHNFFCA47CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-06F,17.01,其他,,,1030709.0,土地1建物1車位1,六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,239.2,0.0,0.0,0.0,無,無,56580000.0,258111.0,坡道平面,29.29,2400000.0,,RPRONLKMJHNFFCA57CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-05F,17.01,其他,,,1030709.0,土地1建物1車位1,五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,239.19,0.0,0.0,0.0,無,無,55680000.0,255026.0,坡道平面,29.29,2150000.0,,RPSONLKMJHNFFCA67CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-04F,17.43,其他,,,1021220.0,土地1建物1車位2,四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.59,0.0,0.0,0.0,無,無,58240000.0,253512.0,坡道平面,58.58,5000000.0,,RPTONLKMJHNFFCA77CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-11F,17.01,其他,,,1030416.0,土地1建物1車位1,十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.99,0.0,0.0,0.0,無,無,62160000.0,281164.0,坡道平面,29.29,3200000.0,,RPUONLKMJHNFFCA87CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-12F,17.43,其他,,,1030520.0,土地1建物1車位2,十二層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.28,0.0,0.0,0.0,無,無,64300000.0,281307.0,坡道平面,58.58,5310000.0,,RPVONLKMJHNFFCA97CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-13F,17.01,其他,,,1030430.0,土地1建物1車位1,十三層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.99,0.0,0.0,0.0,無,無,63560000.0,290224.0,坡道平面,29.29,2700000.0,,RPWONLKMJHNFFCA08CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A1-14F,20.61,其他,,,1021207.0,土地1建物1車位2,十四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,308.98,0.0,0.0,0.0,無,無,85360000.0,317652.0,坡道平面,58.58,5820000.0,,RPXONLKMJHNFFCA18CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-14F,17.43,其他,,,1021207.0,土地1建物1車位2,十四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.28,0.0,0.0,0.0,無,無,71900000.0,317597.0,坡道平面,58.58,5300000.0,,RPOPNLKMJHNFFCA37CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-15F,16.97,其他,,,1030426.0,土地1建物1車位1,十五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.62,0.0,0.0,0.0,無,無,65140000.0,299479.0,坡道平面,29.29,2450000.0,,RPPPNLKMJHNFFCA47CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-16F,17.38,其他,,,1030430.0,土地1建物1車位2,十六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,69400000.0,304782.0,坡道平面,58.58,5600000.0,,RPQPNLKMJHNFFCA57CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-17F,17.38,其他,,,1031201.0,土地1建物1車位2,十七層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,68500000.0,299766.0,坡道平面,58.58,5750000.0,,RPRPNLKMJHNFFCA67CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-18F,17.38,其他,,,1021209.0,土地1建物1車位2,十八層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,70460000.0,307935.0,坡道平面,58.58,6000000.0,,RPSPNLKMJHNFFCA77CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-19F,17.38,其他,,,1021205.0,土地1建物1車位2,十九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,71160000.0,317011.0,坡道平面,58.58,4800000.0,,RPTPNLKMJHNFFCA87CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A2-21F,17.38,其他,,,1021224.0,土地1建物1車位2,二十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.69,0.0,0.0,0.0,無,無,72100000.0,317058.0,坡道平面,58.58,5800000.0,,RPUPNLKMJHNFFCA97CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-04F,17.43,其他,,,1021226.0,土地1建物1車位2,四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.59,0.0,0.0,0.0,無,無,57660000.0,250512.0,坡道平面,58.58,5050000.0,,RPVPNLKMJHNFFCA08CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-05F,17.43,其他,,,1030112.0,土地1建物1車位2,五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.48,0.0,0.0,0.0,無,無,63880000.0,278132.0,坡道平面,58.58,5500000.0,,RPWPNLKMJHNFFCA18CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-06F,17.43,其他,,,1021226.0,土地1建物1車位2,六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.49,0.0,0.0,0.0,無,無,58950000.0,256539.0,坡道平面,58.58,5100000.0,,RPXPNLKMJHNFFCA28CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-07F,17.01,其他,,,1030122.0,土地1建物1車位1,七層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,239.2,0.0,0.0,0.0,無,無,60000000.0,273451.0,坡道平面,29.29,2600000.0,,RPOQNLKMJHNFFCA47CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-08F,17.67,其他,,,1030304.0,土地1建物1車位2,八層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,271.43,0.0,0.0,0.0,無,無,61730000.0,266056.0,坡道平面,58.58,5100000.0,,RPPQNLKMJHNFFCA57CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-09F,17.43,其他,,,1021203.0,土地1建物1車位2,九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.28,0.0,0.0,0.0,無,無,60000000.0,259895.0,坡道平面,58.58,5500000.0,,RPQQNLKMJHNFFCA67CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-10F,17.43,其他,,,1021127.0,土地1建物1車位2,十層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.28,0.0,0.0,0.0,無,無,61930000.0,268622.0,坡道平面,58.58,5600000.0,,RPRQNLKMJHNFFCA77CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-11F,17.01,其他,,,1030719.0,土地1建物1車位1,十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.99,0.0,0.0,0.0,無,無,61500000.0,281116.0,坡道平面,29.29,2550000.0,,RPSQNLKMJHNFFCA87CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-12F,17.01,其他,,,1030901.0,土地1建物1車位1,十二層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.99,0.0,0.0,0.0,無,無,63160000.0,287363.0,坡道平面,29.29,2900000.0,,RPTQNLKMJHNFFCA97CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-13F,17.43,其他,,,1030314.0,土地1建物1車位2,十三層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,268.28,0.0,0.0,0.0,無,無,65860000.0,287363.0,坡道平面,58.58,5600000.0,,RPUQNLKMJHNFFCA08CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-14F,17.01,其他,,,1030702.0,土地1建物1車位1,十四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.99,0.0,0.0,0.0,無,無,63500000.0,291130.0,坡道平面,29.29,2450000.0,,RPVQNLKMJHNFFCA18CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-15F,17.38,其他,,,1030304.0,土地1建物1車位2,十五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,67120000.0,296279.0,坡道平面,58.58,5100000.0,,RPWQNLKMJHNFFCA28CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-16F,17.38,其他,,,1030115.0,土地1建物1車位2,十六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,68680000.0,300387.0,坡道平面,58.58,5800000.0,,RPXQNLKMJHNFFCA38CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-17F,17.38,其他,,,1030428.0,土地1建物1車位2,十七層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,68550000.0,305498.0,坡道平面,58.58,4600000.0,,RPORNLKMJHNFFCA57CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-18F,17.38,其他,,,1030406.0,土地1建物1車位2,十八層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.91,0.0,0.0,0.0,無,無,68960000.0,308413.0,坡道平面,58.58,4400000.0,,RPPRNLKMJHNFFCA67CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-20F,16.97,其他,,,1021127.0,土地1建物1車位1,二十層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,238.62,0.0,0.0,0.0,無,無,68460000.0,312473.0,坡道平面,29.29,3050000.0,,RPQRNLKMJHNFFCA77CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-21F,17.38,其他,,,1021130.0,土地1建物1車位2,二十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.69,0.0,0.0,0.0,無,無,75910000.0,334322.0,坡道平面,58.58,6000000.0,,RPRRNLKMJHNFFCA87CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-25F,17.38,其他,,,1030406.0,土地1建物1車位2,二十五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.69,0.0,0.0,0.0,無,無,73320000.0,329587.0,坡道平面,58.58,4400000.0,,RPSRNLKMJHNFFCA97CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-26F,17.38,其他,,,1030402.0,土地1建物1車位2,二十六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,267.99,0.0,0.0,0.0,無,無,75150000.0,332649.0,坡道平面,58.58,5490000.0,,RPTRNLKMJHNFFCA08CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A3-29F,30.59,其他,,,1021210.0,土地1建物1車位2,二十九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,435.03,0.0,0.0,0.0,無,無,135300000.0,344269.0,坡道平面,58.58,5700000.0,,RPURNLKMJHNFFCA18CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-04F,19.7,其他,,,1021206.0,土地1建物1車位2,四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,297.18,0.0,0.0,0.0,無,無,69560000.0,272255.0,坡道平面,58.58,4600000.0,,RPVRNLKMJHNFFCA28CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-05F,19.74,其他,,,1021211.0,土地1建物1車位1,五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,273.78,0.0,0.0,0.0,無,無,65390000.0,258047.0,坡道平面,29.29,2300000.0,,RPWRNLKMJHNFFCA38CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-06F,20.65,其他,,,1021209.0,土地1建物1車位2,六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,309.27,0.0,0.0,0.0,無,無,71560000.0,267103.0,坡道平面,58.58,4600000.0,,RPXRNLKMJHNFFCA48CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-07F,20.24,其他,,,1030903.0,土地1建物1車位1,七層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,279.98,0.0,0.0,0.0,無,無,67850000.0,258885.0,坡道平面,29.29,2950000.0,,RPOSNLKMJHNFFCA67CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-08F,20.53,其他,,,1030316.0,土地1建物1車位2,八層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,307.47,0.0,0.0,0.0,無,無,71870000.0,269075.0,坡道平面,58.58,4900000.0,,RPPSNLKMJHNFFCA77CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-09F,20.61,其他,,,1021212.0,土地1建物1車位2,九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,308.98,0.0,0.0,0.0,無,無,75470000.0,282228.0,坡道平面,58.58,4800000.0,,RPQSNLKMJHNFFCA87CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-10F,20.61,其他,,,1021128.0,土地1建物1車位2,十層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,308.98,0.0,0.0,0.0,無,無,73730000.0,271685.0,坡道平面,58.58,5700000.0,,RPRSNLKMJHNFFCA97CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-19F,20.57,其他,,,1030411.0,土地1建物1車位2,十九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,308.48,0.0,0.0,0.0,無,無,83480000.0,314446.0,坡道平面,58.58,4900000.0,,RPSSNLKMJHNFFCA08CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A1-21F,20.57,其他,,,1030328.0,土地1建物1車位2,二十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,308.21,0.0,0.0,0.0,無,無,84930000.0,318992.0,坡道平面,58.58,5300000.0,,RPTSNLKMJHNFFCA18CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-21F,20.57,其他,,,1030328.0,土地1建物1車位2,二十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,308.21,0.0,0.0,0.0,無,無,84170000.0,315948.0,坡道平面,58.58,5300000.0,,RPUSNLKMJHNFFCA28CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-22F,20.57,其他,,,1030328.0,土地1建物1車位2,二十二層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,308.21,0.0,0.0,0.0,無,無,84930000.0,318992.0,坡道平面,58.58,5300000.0,,RPVSNLKMJHNFFCA38CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-26F,20.36,其他,,,1030402.0,土地1建物1車位2,二十六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,305.6,0.0,0.0,0.0,無,無,88650000.0,335600.0,坡道平面,58.58,5750000.0,,RPWSNLKMJHNFFCA48CB,雙湖匯,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號A5-25F,20.32,其他,,,1030919.0,土地1建物1車位2,二十五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼造,,304.82,0.0,0.0,0.0,無,無,89200000.0,340318.0,坡道平面,58.58,5400000.0,,RPXSNLKMJHNFFCA58CB,雙湖匯,,106_05
