鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,東港鎮,房地(土地+建物),屏東縣東港鎮興東路,136.69,住,Unnamed: 5,Unnamed: 6,1120512,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,192.32,4,2,4.1,有,無,16610000,86366,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLRKNHIGFDT07CB,長居(六期),A棟1號,Unnamed: 30,來源資料夾,麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉麟義段1397地號,45.57,1120811,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),112.16,2.1,1,8660000,83120,一樓平面,18.2,850000,RPQNMLMKQHIGFAT66CB,新義城,G棟1號,長治鄉,屏東縣長治鄉復興路,31.23,Unnamed: 4,鄉村區,乙種建築用地,1121112,土地1建物1車位1,八層,8,139.99,10770000,77940,坡道平面,15.92,1100000,RPQNMLRKJIIGFAT56CB,幸福欣印象-豐收區,B1棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市幸福街,32.8,,鄉村區,乙種建築用地,1130108.0,土地1建物1車位1,四層,5.0,109.5,7720000.0,68094.0,一樓平面,13.75,1200000.0,RPPNMLTJJHJGFAT56CB,景湛,B棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,長治鄉,屏東縣長治鄉潭頭路,17.76,商,,,1121230.0,土地1建物1車位0,七層,9.0,86.79,6300000.0,72589.0,,0.0,0.0,RPQNMLTJJHJGFAT66CB,白上白,A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,長治鄉,屏東縣長治鄉潭頭路,21.52,商,,,1121230.0,土地1建物1車位1,七層,9.0,126.58,8940000.0,72658.0,坡道平面,21.43,1300000.0,RPSNMLTJJHJGFAT86CB,白上白,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,見其他登記事項,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,恆春鎮,屏東縣恆春鎮湖內路3巷3弄,38.0,住,,,1121225.0,土地2建物1車位1,四層,5.0,102.69,7800000.0,75957.0,一樓平面,13.75,0.0,RPPNMLTJJHJGFET96CB,皇品大苑2期,A1棟4F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,住家用,鋼筋混凝土造,,,,4.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,透天厝,,,2.0,,,,,,,,,麟洛鄉,屏東縣麟洛鄉麟義段1397-3地號,91.55,住,,,1130109.0,土地1建物1車位0,全,3.0,195.45,16500000.0,84421.0,,0.0,0.0,RPQNMLKKJHJGFAT48CB,新義城,B棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,27.57,,鄉村區,乙種建築用地,1130108.0,土地1建物1車位2,三層,8.0,141.48,8910000.0,61200.0,坡道平面,31.84,2200000.0,RPRNMLKKJHJGFAT58CB,幸福欣印象-豐收區,F5棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,19.31,,鄉村區,乙種建築用地,1130106.0,土地1建物1車位1,五層,8.0,92.77,6270000.0,66623.0,一樓平面,15.92,1150000.0,RPSNMLKKJHJGFAT68CB,幸福欣印象-豐收區,F2棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,20.73,,鄉村區,乙種建築用地,1130108.0,土地1建物1車位1,五層,8.0,98.36,6360000.0,63804.0,坡道平面,15.92,1100000.0,RPTNMLKKJHJGFAT78CB,幸福欣印象-豐收區,G1棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,20.73,,鄉村區,乙種建築用地,1130106.0,土地1建物1車位1,六層,8.0,98.36,6600000.0,66715.0,坡道平面,15.92,1100000.0,RPUNMLKKJHJGFAT88CB,幸福欣印象-豐收區,G1棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市古松巷,22.48,,鄉村區,乙種建築用地,1121230.0,土地1建物1車位1,二層,7.0,98.58,8400000.0,83697.0,一樓平面,13.75,1300000.0,RPPNMLLKJHJGFAT48CB,屏東印象,B1棟2樓號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉學文路3A3,30.92,住,,,1121229.0,土地1建物1車位1,三層,8.0,146.68,9700000.0,66573.0,坡道平面,19.0,1200000.0,RPPNMLLKJHJGFCT68CB,NEW BOSS,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,見其他登記事項,鋼筋混凝土造,,,,4.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,透天厝,,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉光明路292巷,90.0,住,,,1130103.0,土地1建物1車位0,全,3.0,168.94,14200000.0,84054.0,,0.0,0.0,RPPNMLMKJHJGFCT78CB,皇家欣天地3期 森鄰,A棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉德美路,48.76,住,,,1121219.0,土地1建物1車位1,四層,5.0,128.69,8050000.0,61497.0,一樓平面,14.05,1000000.0,RPQNMLMKJHJGFCT88CB,成聚大悅八期,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼骨混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市民生東路11巷,18.11,,一般農業區,甲種建築用地,1121228.0,土地2建物1車位1,七層,15.0,106.11,8190000.0,87094.0,坡道平面,27.0,1300000.0,RPPNMLPKJHJGFAT88CB,中洲向山學,B棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼骨混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市民生東路11巷,18.11,,一般農業區,甲種建築用地,1121224.0,土地2建物1車位1,八層,15.0,103.11,8060000.0,87979.0,坡道平面,24.0,1100000.0,RPQNMLPKJHJGFAT98CB,中洲向山學,B棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,20.73,,鄉村區,乙種建築用地,1130113.0,土地1建物1車位1,六層,8.0,98.36,6610000.0,66836.0,坡道平面,15.92,1100000.0,RPRNMLPKJHJGFAT09CB,幸福欣印象-豐收區,F1棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,20.73,,鄉村區,乙種建築用地,1130107.0,土地1建物1車位1,四層,8.0,98.36,6300000.0,63076.0,坡道平面,15.92,1100000.0,RPSNMLPKJHJGFAT56CB,幸福欣印象-豐收區,G1棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,19.31,,鄉村區,乙種建築用地,1130112.0,土地1建物1車位1,三層,8.0,92.77,5800000.0,61418.0,坡道平面,15.92,1080000.0,RPTNMLPKJHJGFAT66CB,幸福欣印象-豐收區,G2棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,28.53,,鄉村區,乙種建築用地,1121231.0,土地1建物1車位1,七層,8.0,129.46,8690000.0,66849.0,坡道平面,15.92,1100000.0,RPUNMLPKJHJGFAT76CB,幸福欣印象-豐收區,G3棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,25.15,,鄉村區,乙種建築用地,1130112.0,土地1建物1車位1,二層,8.0,115.93,7380000.0,62794.0,坡道平面,15.92,1100000.0,RPVNMLPKJHJGFAT86CB,幸福欣印象-豐收區,G6棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市和生路二段53巷,34.18,,一般農業區,甲種建築用地,1121223.0,土地1建物1車位1,三層,5.0,107.05,8750000.0,81738.0,一樓平面,0.0,1000000.0,RPPNMLRKJHJGFAT09CB,丰雲賞,C2棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市和生路二段53巷,34.18,,一般農業區,甲種建築用地,1121223.0,土地1建物1車位1,四層,5.0,107.05,8750000.0,81738.0,一樓平面,0.0,1000000.0,RPQNMLRKJHJGFAT56CB,丰雲賞,C2棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市和生路二段53巷,46.03,,一般農業區,甲種建築用地,1130110.0,土地1建物1車位1,五層,5.0,152.88,11450000.0,71989.0,一樓平面,13.97,1450000.0,RPRNMLRKJHJGFAT66CB,丰雲賞,C1棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉樹山路,29.3,,鄉村區,乙種建築用地,1121230.0,土地1建物1車位1,四層,7.0,96.4,7750000.0,80394.0,一樓平面,0.0,0.0,RPPNMLSKJHJGFCT76CB,好厝+,C棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,見其他登記事項,見其他登記事項,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,工廠,,,0.0,,,,,,,,,屏東市,屏東縣屏東市建和街,258.04,工,,,1130112.0,土地2建物1車位0,一層,1.0,150.48,15221700.0,,,0.0,0.0,RPPNMLNLJHJGFAT78CB,弓鼎工業城第二期,C11棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,見其他登記事項,見其他登記事項,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,工廠,,,0.0,,,,,,,,,屏東市,屏東縣屏東市建和街,305.69,工,,,1130119.0,土地2建物1車位0,一層,1.0,180.56,17106950.0,,,0.0,0.0,RPQNMLNLJHJGFAT88CB,弓鼎工業城第二期,C10棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市龍華路237巷龍華段1099地號,34.87,,鄉村區,乙種建築用地,1130118.0,土地1建物1車位1,二層,5.0,118.46,7800000.0,65845.0,一樓平面,7.73,0.0,RPRNMLNLJHJGFAT98CB,皇家大苑12期,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉德美路,48.76,住,,,1121230.0,土地1建物1車位1,五層,5.0,128.69,8050000.0,61497.0,一樓平面,14.05,1000000.0,RPPNMLNLJHJGFCT98CB,成聚大悅八期,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉德美路,48.76,住,,,1121229.0,土地1建物1車位1,五層,5.0,128.68,8050000.0,61502.0,一樓平面,14.05,1000000.0,RPQNMLNLJHJGFCT09CB,成聚大悅八期,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,潮州鎮,屏東縣潮州鎮瑞星路,44.8,住,,,1121228.0,土地1建物1車位1,三層,5.0,121.29,7620000.0,63418.0,一樓平面,13.75,800000.0,RPPNMLNLJHJGFCT09DB,和嘉苑七期,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,潮州鎮,屏東縣潮州鎮瑞星路,46.3,住,,,1121229.0,土地1建物1車位1,五層,5.0,124.89,8100000.0,65683.0,一樓平面,13.75,800000.0,RPQNMLNLJHJGFCT56DB,和嘉苑七期,E棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,潮州鎮,屏東縣潮州鎮瑞星路,46.3,住,,,1130106.0,土地1建物1車位1,四層,5.0,124.89,8000000.0,64783.0,一樓平面,13.75,800000.0,RPRNMLNLJHJGFCT66DB,和嘉苑七期,E棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,東港鎮,屏東縣東港鎮富漁三路,25.9,住,,,1130114.0,土地1建物1車位1,十層,11.0,126.7,9580000.0,80531.0,坡道平面,22.02,1150000.0,RPPNMLPLJHJGFDT66CB,東津灣,A1棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,東港鎮,屏東縣東港鎮富漁三路,21.1,住,,,1130107.0,土地1建物1車位1,九層,11.0,107.35,8050000.0,81448.0,坡道平面,22.02,1100000.0,RPQNMLPLJHJGFDT76CB,東津灣,A5棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,東港鎮,屏東縣東港鎮富漁三路,24.51,住,,,1130117.0,土地1建物1車位1,二層,11.0,121.08,7800000.0,68141.0,坡道平面,22.02,1050000.0,RPRNMLPLJHJGFDT86CB,東津灣,B2棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,東港鎮,屏東縣東港鎮富漁三路,18.04,住,,,1130114.0,土地1建物1車位1,四層,11.0,94.91,6100000.0,68597.0,坡道平面,22.02,1100000.0,RPSNMLPLJHJGFDT96CB,東津灣,B3棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,東港鎮,屏東縣東港鎮富漁三路,18.14,住,,,1130113.0,土地1建物1車位1,四層,11.0,95.37,6350000.0,72256.0,坡道平面,22.02,1050000.0,RPTNMLPLJHJGFDT07CB,東津灣,B7棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,住宅大樓(11層含以上有電梯),,,2.0,,,,,,,,,東港鎮,屏東縣東港鎮富漁三路,18.14,住,,,1130113.0,土地1建物1車位1,六層,11.0,95.37,6750000.0,76346.0,坡道平面,22.02,1150000.0,RPUNMLPLJHJGFDT17CB,東津灣,B7棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市古松巷,27.1,,鄉村區,乙種建築用地,1130120.0,土地1建物1車位1,七層,7.0,116.03,9500000.0,80172.0,坡道平面,13.75,1300000.0,RPPNMLSLJHJGFAT66CB,屏東印象,D1棟7樓號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉學文路5A6,32.14,住,,,1130111.0,土地1建物1車位0,五層,8.0,132.67,8900000.0,67084.0,,0.0,0.0,RPPNMLTLJHJGFCT96CB,NEW BOSS,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,內埔鄉,屏東縣內埔鄉學文路5A2,20.07,住,,,1130119.0,土地1建物1車位0,五層,8.0,82.82,5900000.0,71239.0,,0.0,0.0,RPQNMLTLJHJGFCT07CB,NEW BOSS,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,東港鎮,屏東縣東港鎮三和三路,25.82,,鄉村區,乙種建築用地,1130106.0,土地1建物1車位1,三層,6.0,103.44,5250000.0,54064.0,一樓平面,21.13,800000.0,RPPNMLTLJHJGFDT07CB,欣天匯,B3棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,住家用,鋼筋混凝土造,,,,4.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,透天厝,,,2.0,,,,,,,,,東港鎮,屏東縣東港鎮興東路,136.69,住,,,1130104.0,土地4建物1車位0,全,3.0,180.5,15880000.0,87978.0,,0.0,0.0,RPQNMLTLJHJGFDT17CB,長居(七期),F棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,潮州鎮,屏東縣潮州鎮南昌街,30.24,住,,,1130106.0,土地1建物1車位1,二層,10.0,145.09,8250000.0,56861.0,一樓平面,21.02,0.0,RPPNMLKMJHJGFCT78CB,安禾安居,D棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,19.31,,鄉村區,乙種建築用地,1130117.0,土地1建物1車位1,四層,8.0,92.77,6170000.0,65973.0,坡道平面,15.92,1100000.0,RPPNMLLJKHJGFAT48CB,幸福欣印象-豐收區,F2棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,1.0,,,,,,,,,長治鄉,屏東縣長治鄉復興路,25.15,,鄉村區,乙種建築用地,1130119.0,土地1建物1車位1,五層,8.0,115.93,7510000.0,64094.0,坡道平面,15.92,1100000.0,RPQNMLLJKHJGFAT58CB,幸福欣印象-豐收區,G6棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,見其他登記事項,鋼筋混凝土造,,,,4.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物),,,,,,,透天厝,,,2.0,,,,,,,,,麟洛鄉,屏東縣麟洛鄉國小巷,56.93,住,,,1130112.0,土地3建物1車位0,全,4.0,138.36,9660000.0,69818.0,,0.0,0.0,RPRNMLLJKHJGFAT68CB,名漾,F棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,長治鄉,屏東縣長治鄉香楊路1巷,33.74,住,,,1130115.0,土地1建物1車位1,二層,5.0,85.68,7870000.0,79425.0,一樓平面,3.59,1350000.0,RPPNMLMJKHJGFAT58CB,屏蒔,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,長治鄉,屏東縣長治鄉香楊路1巷,33.93,住,,,1130112.0,土地1建物1車位1,三層,5.0,86.12,8000000.0,85553.0,一樓平面,8.39,1350000.0,RPQNMLMJKHJGFAT68CB,屏蒔,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,長治鄉,屏東縣長治鄉香楊路1巷,48.78,住,,,1130111.0,土地1建物1車位1,三層,5.0,123.81,10900000.0,83838.0,一樓平面,9.9,1350000.0,RPRNMLMJKHJGFAT78CB,屏蒔,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_05,,房地(土地+建物)+車位,,,,,,,華廈(10層含以下有電梯),,,2.0,,,,,,,,,屏東市,屏東縣屏東市和生路二段53巷,33.46,,一般農業區,甲種建築用地,1130119.0,土地1建物1車位1,四層,5.0,118.94,8950000.0,72402.0,一樓平面,13.97,1350000.0,RPSNMLMJKHJGFAT88CB,丰雲賞,C1棟4號
