鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市南大路,25.78,商,Unnamed: 5,Unnamed: 6,1120513,土地2建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,218.0,3,2,2.1,有,無,25450000,158048,升降平面,77.22,3200000,Unnamed: 26,RPQNMLPKNHIGFAO78CB,福砌3,B棟6號,Unnamed: 30,來源資料夾,新竹市新竹市北區西門街,28.99,住,1120812,土地1建物1車位1,二層,14,159.46,26200000,189142,坡道平面,33.1,2300000,RPPNMLMKQHIGFAO78DB,鴻碩,B-2號,新竹市新竹市北區鐵道路二段,32.61,1121112,22,182.16,27050000,166264,33.0,2250000,RPPNMLMKJIIGFAO18DB,鴻萃,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,五層,,,,,坡道平面,,,,,,新竹市新竹市東區高峰路110巷,42.41,1121222.0,7.0,152.28,21000000.0,151393.0,28.1,2200000.0,RPRNMLQJJHJGFAO58CB,富源知青,C棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,四層,,,,,坡道平面,,,,,,新竹市新竹市北區西門街,27.91,1130104.0,14.0,154.74,23420000.0,173627.0,33.1,2300000.0,RPQNMLRJJHJGFAO68DB,鴻碩,C-4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,3.0,有,無,,,,,,本戶為露台戶，露台面積約3.74平方公尺。毛胚屋；,,,,,112_05,,,商,,土地14建物1車位1,三層,,,,,坡道平面,,,,,,新竹市新竹市東區北大路與錦華街口,20.84,1121224.0,24.0,248.77,39920000.0,170043.0,26.65,2150000.0,RPPNMLSJJHJGFAO58CB,利晉曙光,B棟B1-03F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,3.0,有,無,,,,,,本戶為露台戶，露台面積約3.64平方公尺。毛胚屋；,,,,,112_05,,,商,,土地14建物1車位1,三層,,,,,坡道平面,,,,,,新竹市新竹市東區北大路與錦華街口,20.84,1121224.0,24.0,248.75,39880000.0,172130.0,26.65,1650000.0,RPQNMLSJJHJGFAO68CB,利晉曙光,B棟B2-03F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,,,土地1建物1車位1,八層,,,,,坡道平面,,,,,,新竹市新竹市金雅六街,22.46,1130104.0,13.0,125.73,15750000.0,157373.0,38.04,1950000.0,RPRNMLSJJHJGFAO78CB,力天品翰,A棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,,,土地1建物1車位1,九層,,,,,坡道平面,,,,,,新竹市新竹市金雅六街,22.46,1130107.0,13.0,122.66,16200000.0,161364.0,34.97,2050000.0,RPSNMLSJJHJGFAO88CB,力天品翰,A棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,,0.0,0.0,0.0,無,無,,,,,,,,,,,112_05,,,,,土地1建物1車位1,一層,,,,,坡道平面,,,,,,新竹市新竹市北區金雅西街/金雅一街,33.31,1121218.0,7.0,166.54,27700000.0,196108.0,36.0,2100000.0,RPUNMLSJJHJGFAO09CB,金雅有里,店B棟1F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物),,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位0,一層,,,,,,,,,,,新竹市新竹市南大路423巷31號,19.29,1121216.0,5.0,62.71,11280000.0,179876.0,0.0,0.0,RPVNMLSJJHJGFAO56CB,晨富NO.11晨富學苑,1棟B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,山坡地保育區,丙種建築用地,,,,,透天厝,住家用,鋼筋混凝土造,,,3.0,2.0,3.0,有,無,,,,,,原起造人新富開發股份有限公司負責人:尤麗敏因辦理預售屋不動產開發信託，變更起造人為寶國建築經理股份有限公司負責人:陳正林。,,,,,112_05,,,,,土地2建物1車位1,全,,,,,一樓平面,,,,,,新竹市新竹市中華路六段647巷136弄K區,103.96,1121225.0,4.0,194.34,19050000.0,98024.0,13.75,0.0,RPWNMLSJJHJGFAO66CB,竹科莊園,KA20棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,山坡地保育區,丙種建築用地,,,,,透天厝,住家用,鋼筋混凝土造,,,3.0,2.0,3.0,有,無,,,,,,原起造人新富開發股份有限公司負責人:尤麗敏因辦理預售屋不動產開發信託，變更起造人為寶國建築經理股份有限公司負責人:陳正林。,,,,,112_05,,,,,土地3建物1車位1,全,,,,,一樓平面,,,,,,新竹市新竹市中華路六段647巷136弄K區,174.25,1121225.0,4.0,194.67,19600000.0,100683.0,13.75,0.0,RPXNMLSJJHJGFAO76CB,竹科莊園,KB21棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,八層,,,,,坡道平面,,,,,,新竹市新竹市中華路四段280之3號旁,25.3,1121225.0,15.0,159.49,20380000.0,141006.0,29.85,2100000.0,RPOOMLSJJHJGFAO58CB,富源一峰華,B棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,,,土地1建物1車位1,七層,,,,,坡道平面,,,,,,新竹市新竹市北區金雅西街/金雅一街,32.51,1121219.0,9.0,161.11,23270000.0,166185.0,33.0,1980000.0,RPPOMLSJJHJGFAO68CB,金雅有里,C3棟7F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,,,土地1建物1車位3,七層,,,,,坡道平面,,,,,,新竹市新竹市北區金農路/金雅西街,37.93,1121220.0,13.0,232.86,31680000.0,176776.0,82.5,5100000.0,RPQOMLSJJHJGFAO78CB,金雅有山,A2棟7F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,二層,,,,,坡道平面,,,,,,新竹市新竹市中華路四段280之3號旁,24.86,1130108.0,15.0,157.21,18120000.0,125000.0,29.85,2200000.0,RPROMLSJJHJGFAO88CB,富源一峰華,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,,,土地1建物1車位1,八層,,,,,坡道平面,,,,,,新竹市新竹市北區金雅西街/金雅一街,32.51,1121220.0,9.0,161.11,23430000.0,166498.0,33.0,2100000.0,RPSOMLSJJHJGFAO98CB,金雅有里,C3棟8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,二層,,,,,一樓平面,,,,,,新竹市新竹市中山路640巷168弄26號旁,27.5,1121230.0,9.0,141.08,15550000.0,131291.0,35.97,1750000.0,RPPNMLSJJHJGFAO68DB,鷁欣 緻境,A棟2F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,三層,,,,,一樓平面,,,,,,新竹市新竹市中山路640巷168弄26號旁,29.27,1121231.0,9.0,147.81,16400000.0,130991.0,35.97,1750000.0,RPQNMLSJJHJGFAO78DB,鷁欣 緻境,C棟3F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,二層,,,,,一樓平面,,,,,,新竹市新竹市中山路640巷168弄26號旁,29.27,1130103.0,9.0,170.24,16880000.0,131706.0,58.4,2150000.0,RPRNMLSJJHJGFAO88DB,鷁欣 緻境,C棟2F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,,,土地1建物1車位1,七層,,,,,坡道平面,,,,,,新竹市新竹市北區金農路/金雅西街,35.31,1121221.0,10.0,166.83,25980000.0,172253.0,27.5,1980000.0,RPPNMLTJJHJGFAO68CB,金雅有山,B1棟7F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,,,土地1建物1車位1,三層,,,,,坡道平面,,,,,,新竹市新竹市北區金農路/金雅西街,34.14,1121221.0,10.0,162.39,24800000.0,169175.0,27.5,1980000.0,RPQNMLTJJHJGFAO78CB,金雅有山,B3棟3F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,商,,土地2建物1車位1,五層,,,,,升降平面,,,,,,新竹市新竹市南大路,25.78,1121230.0,12.0,179.39,23700000.0,158403.0,38.61,1400000.0,RPRNMLTJJHJGFAO88CB,福砌3,B棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,七層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,19.54,1121225.0,20.0,178.56,27430000.0,184468.0,42.71,2370000.0,RPSNMLTJJHJGFAO98CB,翡麗琚,A棟7F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十五層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,19.54,1121228.0,20.0,178.56,30260000.0,205668.0,42.71,2320000.0,RPTNMLTJJHJGFAO09CB,翡麗琚,A棟15F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,六層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121225.0,20.0,134.94,20170000.0,196249.0,42.71,2070000.0,RPUNMLTJJHJGFAO56CB,翡麗琚,B棟6F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,八層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,20410000.0,197766.0,42.71,2170000.0,RPVNMLTJJHJGFAO66CB,翡麗琚,B棟8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,九層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,133.84,20230000.0,198525.0,41.61,1920000.0,RPWNMLTJJHJGFAO76CB,翡麗琚,B棟9F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121230.0,20.0,133.84,20300000.0,199284.0,41.61,1920000.0,RPXNMLTJJHJGFAO86CB,翡麗琚,B棟10F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十二層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,20330000.0,200694.0,42.71,1820000.0,RPOOMLTJJHJGFAO68CB,翡麗琚,B棟12F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十三層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121230.0,20.0,133.84,20500000.0,201453.0,41.61,1920000.0,RPPOMLTJJHJGFAO78CB,翡麗琚,B棟13F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十四層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,21380000.0,208284.0,42.71,2170000.0,RPQOMLTJJHJGFAO88CB,翡麗琚,B棟14F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十五層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,21530000.0,212078.0,42.71,1970000.0,RPROMLTJJHJGFAO98CB,翡麗琚,B棟15F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十六層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,21450000.0,212837.0,42.71,1820000.0,RPSOMLTJJHJGFAO09CB,翡麗琚,B棟16F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十七層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,21850000.0,213596.0,42.71,2150000.0,RPTOMLTJJHJGFAO56CB,翡麗琚,B棟17F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十八層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,21940000.0,214355.0,42.71,2170000.0,RPUOMLTJJHJGFAO66CB,翡麗琚,B棟18F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十九層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.25,1121224.0,20.0,134.94,22010000.0,215114.0,42.71,2170000.0,RPVOMLTJJHJGFAO76CB,翡麗琚,B棟19F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,二十層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,13.27,1121224.0,20.0,136.19,22060000.0,215114.0,43.96,2220000.0,RPWOMLTJJHJGFAO86CB,翡麗琚,B棟20F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,三層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.96,1121225.0,20.0,174.64,26540000.0,185477.0,42.71,2070000.0,RPXOMLTJJHJGFAO96CB,翡麗琚,C棟3F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,七層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.96,1121225.0,20.0,174.64,27660000.0,190556.0,42.71,2520000.0,RPOPMLTJJHJGFAO78CB,翡麗琚,C棟7F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,八層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.96,1130105.0,20.0,174.64,27560000.0,191314.0,42.71,2320000.0,RPPPMLTJJHJGFAO88CB,翡麗琚,C棟8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十二層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.96,1121225.0,20.0,174.64,28310000.0,194345.0,42.71,2670000.0,RPQPMLTJJHJGFAO98CB,翡麗琚,C棟12F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十八層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.96,1121225.0,20.0,177.39,30110000.0,207989.0,45.46,2670000.0,RPRPMLTJJHJGFAO09CB,翡麗琚,C棟18F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,協力廠商親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,住,,土地2建物1車位1,三層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.77,1121224.0,20.0,172.25,24710000.0,174449.0,41.61,1920000.0,RPSPMLTJJHJGFAO56CB,翡麗琚,D棟3F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十六層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.77,1130104.0,20.0,173.35,30630000.0,215554.0,42.71,2470000.0,RPTPMLTJJHJGFAO66CB,翡麗琚,D棟16F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地2建物1車位1,十八層,,,,,坡道平面,,,,,,新竹市新竹市經國路一段479巷2弄17號隔壁,18.77,1121225.0,20.0,176.1,31030000.0,217085.0,45.46,2670000.0,RPUPMLTJJHJGFAO76CB,翡麗琚,D棟18F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,,,土地1建物1車位2,五層,,,,,坡道平面,,,,,,新竹市新竹市北區金農路/金雅西街,37.93,1121214.0,13.0,205.36,29620000.0,173051.0,55.0,3600000.0,RPPNMLKKJHJGFAO87CB,金雅有山,A1棟5F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,商,,土地1建物1車位1,九層,,,,,其他,,,,,,新竹市新竹市榮濱路19巷27號旁,20.88,1121229.0,12.0,129.03,12030000.0,100283.0,15.85,680000.0,RPPNMLKKJHJGFAO97DB,品益君品,C棟9F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,商,,土地1建物1車位1,十一層,,,,,其他,,,,,,新竹市新竹市榮濱路19巷27號旁,20.88,1130102.0,12.0,129.03,12230000.0,102050.0,15.85,680000.0,RPQNMLKKJHJGFAO08DB,品益君品,D棟11F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,商,,土地1建物1車位1,二層,,,,,其他,,,,,,新竹市新竹市榮濱路19巷27號旁,20.88,1130107.0,12.0,129.03,11430000.0,94981.0,15.85,680000.0,RPRNMLKKJHJGFAO18DB,品益君品,D棟2F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,一層,,,,,坡道平面,,,,,,新竹市新竹市東區高峰路110巷,39.9,1130102.0,7.0,144.93,18360000.0,139177.0,28.1,2100000.0,RPPNMLLKJHJGFAO97CB,富源知青,F棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,住,,土地1建物1車位1,五層,,,,,坡道平面,,,,,,新竹市新竹市東區高峰路110巷,42.08,1121229.0,7.0,151.3,21400000.0,156656.0,28.1,2100000.0,RPQNMLLKJHJGFAO08CB,富源知青,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_05,,,,,土地1建物1車位1,四層,,,,,坡道平面,,,,,,新竹市新竹市北區金雅路與金雅七街交叉路口,33.04,1130103.0,17.0,157.84,23590000.0,171265.0,32.07,2050000.0,RPPNMLMKJHJGFAO08CB,浩瀚森PARK,F-4F號
