鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,南投市,房地(土地+建物),南投縣南投市文化路707巷,82.82,住,Unnamed: 5,Unnamed: 6,1120511,土地5建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,Unnamed: 14,162.25,4,2,3.1,有,無,11380000,70139,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLMKNHIGFAM18CB,文化一綻,B棟41號,Unnamed: 30,來源資料夾,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,32.08,Unnamed: 4,鄉村區,乙種建築用地,1120813,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,168.24,2.1,10240000,78531,坡道平面,52.49,1150000,RPPNMLOKQHIGFBM78CB,幸福時光,C棟8號,南投縣南投市振興巷,44.1,1121113,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),99.45,2.2,7000000,70387,RPPNMLRKJIIGFAM38CB,知寓,B棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,3.0,,,,,,,,,南投縣南投市華陽路,108.62,1130106.0,土地2建物1車位0,全,3.0,透天厝,179.0,4.0,14380000.0,80335.0,RPPNMLRJJHJGFAM28CB,首富森境,B棟21號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,36.65,1200000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,1.0,,,,,,,,,南投縣草屯鎮草溪路,19.65,1130106.0,土地1建物1車位1,二層,11.0,住宅大樓(11層含以上有電梯),114.92,1.0,7180000.0,76402.0,RPQNMLRJJHJGFBM58DB,嘉冠青漾,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,26.45,1550000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市光明南路,21.33,1121223.0,土地1建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),128.45,2.0,10280000.0,85588.0,RPPNMLSJJHJGFAM38CB,三銳世紀,G棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,魚池鄉,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,1.0,,有,無,,,坡道平面,33.11,3000000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,1.0,,,,,,,,,南投縣魚池鄉中山路,28.37,1121215.0,土地1建物1車位1,二層,6.0,華廈(10層含以下有電梯),115.29,1.0,19000000.0,194695.0,RPPNMLSJJHJGFCM58CB,冉冉日月,1棟2E號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,25.0,1150000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市華陽路,27.55,1130108.0,土地12建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),111.87,1.0,7530000.0,73443.0,RPPNMLTJJHJGFAM48CB,首富京華,B6棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.0,1150000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市華陽路,34.44,1130107.0,土地12建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),133.59,2.0,9380000.0,75790.0,RPQNMLTJJHJGFAM58CB,首富京華,A6棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮登輝路,41.78,1130101.0,土地1建物1車位0,二層,5.0,公寓(5樓含以下無電梯),103.17,2.0,9030000.0,87525.0,RPPNMLTJJHJGFBM58CB,大名人光輝(大樓),D棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,見其他登記事項,,2.0,,,,,,,,,南投縣南投市彰南路三段1161巷,29.98,1130105.0,土地3建物1車位0,二層,7.0,華廈(10層含以下有電梯),81.9,2.0,4680000.0,57143.0,RPPNMLKKJHJGFAM67CB,萬景山河,B棟B3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市文化路707巷,101.82,1121217.0,土地5建物1車位0,全,3.0,透天厝,161.29,3.0,12000000.0,74400.0,RPQNMLKKJHJGFAM77CB,文化一綻,B棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市文化路707巷,103.82,1121223.0,土地5建物1車位0,全,3.0,透天厝,160.39,3.0,12000000.0,74818.0,RPRNMLKKJHJGFAM87CB,文化一綻,B棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市文化路707巷,105.56,1130105.0,土地5建物1車位0,全,3.0,透天厝,151.35,3.0,13000000.0,85894.0,RPSNMLKKJHJGFAM97CB,文化一綻,A棟33號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,52.49,1150000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮加老東路,32.08,1130106.0,土地1建物1車位1,九層,11.0,住宅大樓(11層含以上有電梯),168.24,2.0,10410000.0,80000.0,RPPNMLKKJHJGFBM77CB,幸福時光,C棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,29.22,1600000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送電器櫃、烤箱壹台，依樣品陳列費,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮和平東路,24.4,1121213.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),144.14,2.0,12100000.0,91368.0,RPPNMLKKJHJGFCM87CB,翔禾之森,A棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),,,,特定農業區,甲種建築用地,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮石川路43號旁,28.02,1121218.0,土地1建物1車位0,四層,5.0,公寓(5樓含以下無電梯),85.87,2.0,6300000.0,73367.0,RPPNMLKKJHJGFBM87DB,新光朝陽,A5棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),,,,特定農業區,甲種建築用地,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮石川路43號旁,24.92,1121218.0,土地1建物1車位0,二層,5.0,公寓(5樓含以下無電梯),76.38,2.0,5000000.0,65462.0,RPQNMLKKJHJGFBM97DB,新光朝陽,A3棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),,,,特定農業區,甲種建築用地,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮石川路43號旁,39.59,1121220.0,土地1建物1車位0,二層,5.0,公寓(5樓含以下無電梯),121.34,2.0,8300000.0,68403.0,RPRNMLKKJHJGFBM08DB,新光朝陽,A2棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市振興巷,54.21,1130102.0,土地1建物1車位0,三層,5.0,華廈(10層含以下有電梯),122.24,2.0,8500000.0,69535.0,RPPNMLLKJHJGFAM77CB,知寓,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,其他,,,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,見其他登記事項,,3.0,,,,,,,,,南投縣南投市華陽路82巷,89.97,1130108.0,土地3建物1車位0,全,4.0,透天厝,165.29,5.0,16420000.0,99341.0,RPQNMLMKJHJGFAM08DB,玖岩豐華,C9棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,22.62,1700000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市民族路,19.38,1130104.0,土地3建物1車位1,八層,12.0,住宅大樓(11層含以上有電梯),171.56,2.0,17880000.0,108634.0,RPPNMLOKJHJGFAM18DB,南投帝標,A2棟8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹山鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,29.55,920000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣竹山鎮大禮路,43.11,1130105.0,土地1建物1車位1,一層,10.0,華廈(10層含以下有電梯),112.55,2.0,9300000.0,100964.0,RPPNMLPKJHJGFDM48CB,竹山恆美,B棟1B3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮登輝路,42.07,1130114.0,土地1建物1車位0,五層,5.0,公寓(5樓含以下無電梯),103.85,2.0,9030000.0,86952.0,RPPNMLQKJHJGFBM38CB,大名人光輝(大樓),F棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮登輝路,41.99,1130116.0,土地1建物1車位0,五層,5.0,公寓(5樓含以下無電梯),103.66,2.0,9050000.0,87305.0,RPQNMLQKJHJGFBM48CB,大名人光輝(大樓),A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,23.14,1000000.0,,,,,,112_05,,,,,,,,,,,,,見其他登記事項,,2.0,,,,,,,,,南投縣南投市彰南路三段1161巷,28.92,1130110.0,土地3建物1車位1,一層,7.0,華廈(10層含以下有電梯),102.19,2.0,5570000.0,57812.0,RPPNMLRKJHJGFAM38CB,萬景山河,B棟B6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,35.8,1450000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮博愛路,22.31,1121228.0,土地1建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),126.91,1.0,9380000.0,87038.0,RPPNMLRKJHJGFBM48CB,富宇博愛苑,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,35.8,1450000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮博愛路,22.27,1130108.0,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),126.85,1.0,9450000.0,87864.0,RPQNMLRKJHJGFBM58CB,富宇博愛苑,B棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.0,1300000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮北平街,20.05,1130111.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),144.86,2.0,11700000.0,86768.0,RPPNMLRKJHJGFCM68DB,寬心璽玥,D棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.0,1150000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市華陽路,35.3,1130111.0,土地12建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),136.29,2.0,9930000.0,78893.0,RPPNMLSKJHJGFAM48CB,首富京華,A2棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,其他,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,見其他登記事項,,3.0,,,,,,,,,南投縣南投市華陽路82巷,94.97,1121225.0,土地3建物1車位0,全,4.0,透天厝,150.08,5.0,15450000.0,102945.0,RPPNMLSKJHJGFAM58DB,玖岩豐華,B28棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,一樓平面,30.12,1200000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮坪腳巷,31.83,1121224.0,土地1建物1車位1,五層,12.0,住宅大樓(11層含以上有電梯),144.82,2.0,7770000.0,57280.0,RPPNMLTKJHJGFBM68CB,廣宣成家 N03-樂高,A05棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,升降機械,15.06,850000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮坪腳巷,31.83,1121224.0,土地1建物1車位1,八層,12.0,住宅大樓(11層含以上有電梯),129.76,2.0,7600000.0,58849.0,RPQNMLTKJHJGFBM78CB,廣宣成家 N03-樂高,A08棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,52.49,1150000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮加老東路,32.08,1130120.0,土地1建物1車位1,六層,11.0,住宅大樓(11層含以上有電梯),168.24,2.0,10020000.0,76631.0,RPPNMLMLJHJGFBM08CB,幸福時光,C棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,26.0,1500000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮南昌街,16.38,1130108.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),128.2,2.0,10630000.0,89335.0,RPPNMLNLJHJGFCM28CB,三銳富城,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,26.0,1500000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮南昌街,16.57,1130108.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),129.5,2.0,10590000.0,87826.0,RPQNMLNLJHJGFCM38CB,三銳富城,B棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,26.0,1500000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮南昌街,16.38,1130108.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),128.2,2.0,10790000.0,90900.0,RPRNMLNLJHJGFCM48CB,三銳富城,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.96,1250000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮大同一街,21.62,1130106.0,土地2建物1車位1,五層,11.0,住宅大樓(11層含以上有電梯),123.57,2.0,9400000.0,83496.0,RPSNMLNLJHJGFCM58CB,?園大樓,1棟5E號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.0,1150000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市華陽路,34.44,1130119.0,土地12建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),133.59,2.0,9330000.0,75329.0,RPPNMLPLJHJGFAM28CB,首富京華,A6棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.0,1250000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市華陽路,36.73,1130118.0,土地12建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),140.85,2.0,10430000.0,79240.0,RPQNMLPLJHJGFAM38CB,首富京華,B5棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,26.0,1600000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮南昌街,16.51,1130112.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),129.1,2.0,10960000.0,90786.0,RPPNMLPLJHJGFCM48CB,三銳富城,A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,52.49,1150000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣草屯鎮加老東路,30.29,1130125.0,土地1建物1車位1,十一層,11.0,住宅大樓(11層含以上有電梯),157.23,2.0,9530000.0,80008.0,RPPNMLQLJHJGFBM48CB,幸福時光,B棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,魚池鄉,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,1.0,,有,無,,,坡道平面,33.11,3000000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,1.0,,,,,,,,,南投縣魚池鄉中山路,32.73,1130125.0,土地1建物1車位1,五層,6.0,華廈(10層含以下有電梯),127.4,1.0,23500000.0,217414.0,RPPNMLQLJHJGFCM58CB,冉冉日月,1棟5A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,25.98,1600000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮青田街,19.01,1121228.0,土地1建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),114.48,2.0,10200000.0,97175.0,RPQNMLQLJHJGFCM68CB,青田居,B3棟14F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,25.98,1500000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮青田街,21.91,1130101.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),127.97,2.0,10800000.0,91185.0,RPRNMLQLJHJGFCM78CB,青田居,A5棟6F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,37.0,1300000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,1.0,,,,,,,,,南投縣草屯鎮北投路,19.6,1130120.0,土地1建物1車位1,十一層,12.0,住宅大樓(11層含以上有電梯),110.54,1.0,7560000.0,85124.0,RPQNMLQLJHJGFBM68DB,群合i Do,C棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹山鎮,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,3.0,,,,,,,,,南投縣竹山鎮和育一巷,75.43,1130110.0,土地3建物1車位0,全,3.0,透天厝,142.01,3.0,11100000.0,78164.0,RPPNMLSLJHJGFDM88CB,山水竹苑,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),,,,特定農業區,甲種建築用地,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,3.0,,,,,,,,,南投縣草屯鎮中原段0473-0010號,84.32,1121231.0,土地5建物1車位0,全,3.0,透天厝,147.33,3.0,10700000.0,72626.0,RPPNMLTLJHJGFBM78CB,廣宣-成家NO.6,B棟15號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,25.98,1500000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮青田街,21.91,1130104.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),127.97,2.0,11000000.0,93146.0,RPPNMLTLJHJGFCM88CB,青田居,A5棟8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.98,1500000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮青田街,27.57,1130124.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),154.29,2.0,13700000.0,95082.0,RPRNMLTLJHJGFCM09CB,青田居,A1棟10F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,51.96,3000000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮青田街,25.67,1130112.0,土地1建物1車位2,十層,14.0,住宅大樓(11層含以上有電梯),171.39,2.0,14400000.0,95453.0,RPSNMLTLJHJGFCM56CB,青田居,A2棟10F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,,,商,,,,,,,,,鋼筋混凝土造,,,,3.0,,有,無,,,坡道平面,25.0,1100000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣埔里鎮北平街,20.15,1130128.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),144.76,2.0,11800000.0,89345.0,RPPNMLTLJHJGFCM98DB,寬心璽玥,F棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,,,住,,,,,,,,,鋼筋混凝土造,,,,2.0,,有,無,,,坡道平面,30.66,1200000.0,,,,,,112_05,,,,,,,,,,,,,住家用,,2.0,,,,,,,,,南投縣南投市文化路707巷,25.57,1130116.0,土地6建物1車位1,六層,7.0,華廈(10層含以下有電梯),107.1,1.0,7300000.0,79801.0,RPPNMLKMJHJGFAM87CB,英倫天琴,D5棟6F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,3.0,,,,,,,,,南投縣南投市文化南路,111.18,1130103.0,土地1建物1車位0,全,3.0,透天厝,192.58,5.0,14980000.0,77786.0,RPQNMLKMJHJGFAM97CB,文化新貴,B棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),,,住,,,,,,,,,鋼筋混凝土造,,,,4.0,,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,住家用,,3.0,,,,,,,,,南投縣南投市文化南路,111.18,1130104.0,土地1建物1車位0,全,3.0,透天厝,192.58,5.0,14980000.0,77786.0,RPRNMLKMJHJGFAM08CB,文化新貴,B棟3號
